language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.10  T=7.77 s (461.8 files/s 66178.3 lines/s)"
Java,.\libs\es-x-content\src\main\java\org\elasticsearch\common\xcontent\json\JsonXContentGenerator.java,59,40,277
Java,.\server\src\main\java\org\elasticsearch\transport\netty4\Netty4Transport.java,51,26,277
Java,.\server\src\main\java\io\crate\blob\BlobTransferTarget.java,43,53,276
Java,.\server\src\main\java\org\elasticsearch\transport\SniffRemoteClient.java,30,18,276
Java,.\server\src\main\java\io\crate\expression\operator\EqOperator.java,25,54,274
Java,.\server\src\main\java\org\elasticsearch\index\shard\PrimaryReplicaSyncer.java,42,41,274
Java,.\server\src\main\java\io\crate\replication\logical\action\ShardChangesAction.java,45,28,273
Java,.\extensions\functions\src\main\java\io\crate\operation\aggregation\LTTBAggregation.java,63,42,272
Java,.\server\src\main\java\io\crate\metadata\GeneratedReference.java,44,20,272
Java,.\server\src\main\java\org\elasticsearch\indices\recovery\RemoteRecoveryTargetHandler.java,25,27,271
Java,.\server\src\main\java\io\crate\execution\dml\ShardResponse.java,46,42,270
Java,.\server\src\main\java\io\crate\session\Cursor.java,32,33,270
Java,.\server\src\main\java\org\elasticsearch\cluster\coordination\CoordinationMetadata.java,68,21,269
Java,.\server\src\main\java\io\crate\execution\jobs\CumulativePageBucketReceiver.java,25,33,268
Java,.\libs\shared\src\main\java\io\crate\common\collections\Maps.java,26,40,267
Java,.\server\src\main\java\org\elasticsearch\common\bytes\AbstractBytesReference.java,34,31,267
Java,.\server\src\main\java\org\elasticsearch\index\search\MultiMatchQuery.java,32,39,267
Java,.\server\src\main\java\io\crate\execution\dsl\projection\builder\InputColumns.java,42,55,266
Java,.\server\src\main\java\io\crate\planner\operators\HashJoin.java,27,55,266
Java,.\server\src\main\java\org\elasticsearch\cluster\metadata\MetadataUpgradeService.java,33,67,265
Java,.\server\src\main\java\org\elasticsearch\index\engine\LiveVersionMap.java,70,139,265
Java,.\server\src\main\java\io\crate\expression\reference\sys\node\NodeStatsContextFieldResolver.java,13,22,264
Java,.\server\src\main\java\io\crate\metadata\PartitionName.java,41,74,263
Java,.\server\src\main\java\io\crate\metadata\doc\DocSchemaInfo.java,36,85,263
Java,.\server\src\main\java\io\crate\execution\dml\ObjectIndexer.java,17,39,261
Java,.\server\src\main\java\io\crate\replication\logical\action\ReplayChangesAction.java,35,26,261
Java,.\server\src\main\java\org\elasticsearch\cluster\SnapshotDeletionsInProgress.java,49,55,260
Java,.\server\src\main\java\io\crate\execution\engine\aggregation\impl\CountAggregation.java,36,23,259
Java,.\server\src\main\java\io\crate\execution\engine\aggregation\impl\PercentileAggregation.java,28,22,258
Java,.\server\src\main\java\io\crate\expression\scalar\ConcatFunction.java,37,27,258
Java,.\server\src\main\java\io\crate\protocols\postgres\types\PGArray.java,35,39,256
Java,.\server\src\main\java\io\crate\rest\action\SqlHttpHandler.java,22,28,256
Java,.\server\src\main\java\org\elasticsearch\cluster\RestoreInProgress.java,55,156,256
Java,.\server\src\main\java\org\elasticsearch\common\Strings.java,39,186,256
Java,.\server\src\main\java\org\elasticsearch\gateway\PrimaryShardAllocator.java,32,65,256
Java,.\server\src\main\java\org\elasticsearch\index\seqno\RetentionLeaseActions.java,63,25,256
Java,.\server\src\main\java\io\crate\execution\engine\aggregation\PrimitiveMapWithNulls.java,50,23,255
Java,.\server\src\main\java\io\crate\protocols\postgres\PostgresNetty.java,30,24,255
Java,.\server\src\main\java\org\elasticsearch\monitor\os\OsStats.java,61,99,255
Java,.\server\src\main\java\org\elasticsearch\cluster\routing\RoutingNode.java,42,58,254
Java,.\server\src\main\java\org\elasticsearch\indices\IndexingMemoryController.java,68,70,254
Java,.\server\src\main\java\io\crate\execution\engine\collect\CollectTask.java,31,31,253
Java,.\server\src\main\java\io\crate\analyze\AnalyzedStatementVisitor.java,83,20,251
Java,.\server\src\main\java\io\crate\execution\engine\aggregation\impl\average\IntervalAverageAggregation.java,44,23,251
Java,.\server\src\main\java\io\crate\metadata\functions\Signature.java,46,20,251
Java,.\server\src\main\java\io\crate\expression\reference\doc\lucene\StoredRowLookup.java,39,32,250
Java,.\server\src\main\java\io\crate\metadata\sys\SysShardsTableInfo.java,28,30,250
Java,.\libs\guice\src\main\java\org\elasticsearch\common\inject\spi\InjectionPoint.java,61,110,249
Java,.\server\src\main\java\org\elasticsearch\gateway\IncrementalClusterStateWriter.java,51,77,249
Java,.\server\src\main\java\org\elasticsearch\indices\breaker\HierarchyCircuitBreakerService.java,48,32,249
Java,.\server\src\main\java\io\crate\cluster\gracefulstop\DecommissioningService.java,42,34,246
Java,.\server\src\main\java\io\crate\planner\operators\WindowAgg.java,24,31,246
Java,.\server\src\main\java\io\crate\types\BitStringType.java,41,29,245
Java,.\server\src\main\java\io\crate\types\UUIDType.java,47,22,245
Java,.\server\src\main\java\org\elasticsearch\index\engine\LuceneChangesSnapshot.java,21,39,245
Java,.\server\src\main\java\org\elasticsearch\common\geo\GeoShapeType.java,28,37,244
Java,.\libs\es-x-content\src\main\java\org\elasticsearch\common\xcontent\ConstructingObjectParser.java,33,220,243
Java,.\plugins\es-analysis-phonetic\src\main\java\org\elasticsearch\index\analysis\phonetic\KoelnerPhonetik.java,21,38,243
Java,.\server\src\main\java\io\crate\execution\engine\collect\LuceneShardCollectorProvider.java,14,24,243
Java,.\server\src\main\java\org\elasticsearch\cluster\ClusterModule.java,28,34,242
Java,.\server\src\main\java\org\elasticsearch\common\collect\ImmutableOpenIntMap.java,64,85,242
Java,.\server\src\main\java\org\elasticsearch\index\engine\RecoverySourcePruneMergePolicy.java,47,21,242
Java,.\server\src\main\java\io\crate\protocols\ssl\SslContextProvider.java,37,21,241
Java,.\server\src\main\java\org\elasticsearch\index\shard\IndexShardOperationPermits.java,31,93,240
Java,.\server\src\main\java\org\elasticsearch\index\translog\Checkpoint.java,31,45,240
Java,.\server\src\main\java\io\crate\execution\engine\collect\DocValuesAggregates.java,18,25,238
Java,.\server\src\main\java\io\crate\expression\symbol\Symbols.java,29,48,237
Java,.\server\src\main\java\io\crate\metadata\information\InformationTablesTableInfo.java,23,20,237
Java,.\server\src\main\java\io\crate\execution\engine\aggregation\GroupingCollector.java,26,28,236
Java,.\server\src\main\java\io\crate\expression\reference\doc\lucene\SourceParser.java,24,53,236
Java,.\server\src\main\java\org\elasticsearch\common\network\InetAddresses.java,28,125,236
Java,.\server\src\main\java\org\elasticsearch\gateway\GatewayAllocator.java,39,31,236
Java,.\server\src\main\java\io\crate\metadata\upgrade\NodeOperationsUpgrader.java,27,44,235
Java,.\server\src\main\java\io\crate\analyze\UpdateAnalyzer.java,26,32,234
Java,.\server\src\main\java\io\crate\expression\scalar\ArrayUpperFunction.java,36,71,234
Java,.\server\src\main\java\io\crate\execution\ddl\SwapRelationsOperation.java,25,21,233
Java,.\server\src\main\java\io\crate\metadata\information\InformationSchemaTableDefinitions.java,9,22,233
Java,.\server\src\main\java\io\crate\planner\PlanPrinter.java,43,28,233
Java,.\server\src\main\java\org\elasticsearch\cluster\coordination\JoinTaskExecutor.java,39,54,233
Java,.\server\src\main\java\org\elasticsearch\index\analysis\Analysis.java,22,34,232
Java,.\server\src\main\java\io\crate\planner\optimizer\costs\PlanStats.java,34,26,231
Java,.\server\src\main\java\org\elasticsearch\gateway\GatewayService.java,37,29,231
Java,.\server\src\main\java\io\crate\execution\engine\join\HashJoinBatchIterator.java,37,98,230
Java,.\server\src\main\java\io\crate\execution\engine\sort\LuceneSort.java,29,37,230
Java,.\server\src\main\java\io\crate\expression\symbol\Literal.java,40,26,230
Java,.\server\src\main\java\io\crate\expression\tablefunctions\GenerateSeries.java,23,36,230
Java,.\server\src\main\java\io\crate\blob\DigestBlob.java,33,21,229
Java,.\server\src\main\java\io\crate\expression\scalar\SubscriptFunction.java,24,46,229
Java,.\server\src\main\java\org\elasticsearch\index\CompositeIndexEventListener.java,24,21,229
